CLIENT_IP,CLIENT_CITY,CLIENT_REGION,CLIENT_COUNTRY,ISP,CLIENT_LATITUDE,CLIENT_LONGITUDE,TEST_DATE,SERVER_NAME,DOWNLOAD_KBPS,UPLOAD_KBPS,LATENCY,CLIENT_BROWSER,CLIENT_OPERATING_SYSTEM,USER_AGENT
95.236.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:47:54 GMT",Turin,22632,14869,14,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.33.*.*,Naples,04,Italy,Fastweb,40.8563,14.2464,"1/2/2016 15:48:07 GMT",Turin,5523,888,31,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
94.125.*.*,Bardonecchia,12,Italy,"PSA S.r.l.",45.0746,6.6989,"1/2/2016 15:48:34 GMT",Turin,66625,35472,11,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
87.14.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:49:06 GMT",Turin,1623,92,90,"Firefox 42.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:49:14 GMT",Turin,2680,69,598,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:50:21 GMT",Turin,5189,883,29,"Chrome 39.0.2171.95","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
79.21.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:50:38 GMT",Turin,3268,92,75,"Firefox 42.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0"
79.32.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:51:13 GMT",Turin,6744,289,55,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.40.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:52:08 GMT",Turin,4375,74,62,"Firefox 42.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 15:53:16 GMT",Turin,12447,4809,23,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.51.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 15:53:19 GMT",Turin,4297,470,66,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
149.71.*.*,Vermezzo,09,Italy,"Cogent Communications",45.4,8.9833,"1/2/2016 15:53:35 GMT",Turin,9496,641,40,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.232.*.*,Rivoli,12,Italy,"Telecom Italia",45.0621,7.5277,"1/2/2016 15:54:57 GMT",Turin,14945,976,29,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 15:55:28 GMT",Turin,1834,232,547,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 15:55:41 GMT",Turin,4529,5207,43,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
79.40.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:56:21 GMT",Turin,3524,77,71,"Firefox 42.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0"
2.36.*.*,Castelnuovo,12,Italy,"Vodafone Italia DSL",44.7833,8.2833,"1/2/2016 15:56:31 GMT",Turin,670,457,64,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.4.*.*,Imperia,08,Italy,"Telecom Italia",43.8833,8.05,"1/2/2016 15:56:37 GMT",Turin,866,335,44,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 15:56:52 GMT",Turin,4940,342,248,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/2/2016 15:57:23 GMT",Turin,4669,101,84,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.225.*.*,Bra,12,Italy,"Telecom Italia Business",44.7228,7.824,"1/2/2016 15:57:50 GMT",Turin,12935,812,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.20.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:59:35 GMT",Turin,5277,383,41,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 15:59:37 GMT",Turin,36215,9915,28,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
87.9.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 15:59:43 GMT",Turin,6965,385,48,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
79.40.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:01:00 GMT",Turin,4120,64,61,"Firefox 42.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 16:01:12 GMT",Turin,5040,372,193,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 16:02:11 GMT",Turin,4570,313,36,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
84.222.*.*,Pecetto,12,Italy,"Tiscali SpA",45.0167,7.75,"1/2/2016 16:02:11 GMT",Turin,3365,350,46,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/2/2016 16:03:14 GMT",Turin,634,688,349,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 16:03:51 GMT",Turin,5011,325,37,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.87.*.*,Zimone,12,Italy,"Comuni Riuniti XL s.r.l.",45.45,8.0333,"1/2/2016 16:03:59 GMT",Turin,1516,228,28,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/2/2016 16:04:12 GMT",Turin,9563,691,24,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:04:48 GMT",Turin,1559,246,36,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.54.*.*,Novara,12,Italy,"Telecom Italia",45.4667,8.6333,"1/2/2016 16:04:56 GMT",Turin,15788,843,33,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; ASU2JS; rv:11.0) like Gecko"
151.5.*.*,Salerno,04,Italy,"Wind Telecomunicazioni",40.6833,14.7833,"1/2/2016 16:05:08 GMT",Turin,1953,460,34,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.4.*.*,Imperia,08,Italy,"Telecom Italia",43.8833,8.05,"1/2/2016 16:07:42 GMT",Turin,813,408,66,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
79.25.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:07:47 GMT",Turin,1230,380,50,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 16:07:53 GMT",Turin,3997,242,409,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.13.*.*,"Venaria Reale",12,Italy,"Telecom Italia",45.1333,7.65,"1/2/2016 16:09:05 GMT",Turin,3395,203,435,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
37.182.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/2/2016 16:11:47 GMT",Turin,42593,18912,13,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.244.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:12:18 GMT",Turin,2077,288,31,"Chrome 42.0.2311.135","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
82.54.*.*,Novara,12,Italy,"Telecom Italia",45.4667,8.6333,"1/2/2016 16:12:39 GMT",Turin,16297,904,31,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; ASU2JS; rv:11.0) like Gecko"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:13:41 GMT",Turin,11755,1009,29,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.45.*.*,Montanaro,12,Italy,"Telecom Italia",45.2327,7.8549,"1/2/2016 16:14:18 GMT",Turin,1917,273,56,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.37.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:14:50 GMT",Turin,9495,753,32,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.182.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:17:03 GMT",Turin,2074,1037,31,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:18:30 GMT",Turin,1246,957,34,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:20:03 GMT",Turin,19372,9944,24,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/2/2016 16:20:09 GMT",Turin,12423,870,26,"Firefox 43.0","Linux ubuntu","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.24.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:20:34 GMT",Turin,1428,95,254,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:20:51 GMT",Turin,92024,9952,20,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
80.116.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:21:08 GMT",Turin,65323,20475,18,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 16:21:27 GMT",Turin,10361,3840,62,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.41.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:21:32 GMT",Turin,4387,391,27,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:22:14 GMT",Turin,92573,9779,7,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
93.56.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:22:15 GMT",Turin,1592,469,45,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.38.*.*,"Villanova Mondovì",12,Italy,"Telecom Italia Business",44.35,7.75,"1/2/2016 16:22:46 GMT",Turin,4398,347,78,"Chrome 42.0.2311.135","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 16:23:55 GMT",Turin,8987,1802,63,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.62.*.*,Perugia,18,Italy,"Telecom Italia Business",43.1122,12.3888,"1/2/2016 16:25:04 GMT",Turin,28724,3035,19,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 16:25:06 GMT",Turin,4947,664,60,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.116.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:25:28 GMT",Turin,63828,20214,14,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 16:26:32 GMT",Turin,4075,1546,41,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.32.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:28:30 GMT",Turin,16367,1012,25,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
82.52.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:29:03 GMT",Turin,19012,1067,30,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.32.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:29:35 GMT",Turin,16802,915,26,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
5.170.*.*,Verolanuova,09,Italy,"Telecom Italia Mobile",45.3167,10.0667,"1/2/2016 16:30:41 GMT",Turin,2298,1199,68,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; Trident/7.0; Touch; rv:11.0) like Gecko"
95.244.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:30:59 GMT",Turin,2054,286,34,"Chrome 42.0.2311.135","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
79.41.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:31:30 GMT",Turin,6716,377,45,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.51.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:32:16 GMT",Turin,5927,718,24,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.35.*.*,Naples,04,Italy,Fastweb,40.8563,14.2464,"1/2/2016 16:32:22 GMT",Turin,6707,865,32,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.32.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:32:58 GMT",Turin,61856,10000,22,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
5.170.*.*,Verolanuova,09,Italy,"Telecom Italia Mobile",45.3167,10.0667,"1/2/2016 16:33:40 GMT",Turin,2679,1137,93,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; Trident/7.0; Touch; rv:11.0) like Gecko"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:37:15 GMT",Turin,3146,684,51,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.70.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/2/2016 16:38:05 GMT",Turin,53168,18786,21,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:39:26 GMT",Turin,3930,637,47,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.35.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/2/2016 16:40:11 GMT",Turin,6527,356,663,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:41:15 GMT",Turin,74500,20127,14,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:41:23 GMT",Turin,1371,422,18,"Chrome 46.0.2490.80","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:41:34 GMT",Turin,2270,597,51,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.9.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:41:53 GMT",Turin,14559,19316,21,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.13.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:42:04 GMT",Turin,28433,2990,16,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:42:26 GMT",Turin,3320,537,49,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.9.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:43:04 GMT",Turin,19099,20649,18,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.236.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/2/2016 16:43:10 GMT",Turin,3343,286,38,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
93.56.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:43:34 GMT",Turin,19826,9408,30,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:43:35 GMT",Turin,2695,531,58,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:43:48 GMT",Turin,81301,10145,21,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/2/2016 16:43:52 GMT",Turin,3985,2149,34,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
79.16.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/2/2016 16:44:33 GMT",Turin,2600,512,51,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.225.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/2/2016 16:44:54 GMT",Turin,9509,9621,7,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0"
87.4.*.*,Imperia,08,Italy,"Telecom Italia",43.8833,8.05,"1/2/2016 16:45:06 GMT",Turin,972,348,42,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
